solar_time,zen,GHI_m,DNI_m,diffuse,dw_ir,temp,rh,pa_hpa,t_a,GHI_c,DNI_c,dhi,cs_period,reno_cs,site,pw_hpa,elev,P_rep,csv2,clr_pct,clr_num,afgl_t0,afgl_p0,x,y,correction,e,tdp,dtdp
2011-09-19 08:55:39.408022500+00:00,58.81,511.6,857.6,77.9,297.3,18.3,54.8,964.0,291.45,479.7871994615439,769.7635783998363,80.28565924583802,True,True,SXF,11.501951425192406,437,96247.34687072478,True,0.3985541044776119,4288,292.2335,964.493,0.1065436224002159,0.7267392072949393,-0.007516881020392618,0.7761166078275569,282.19929989359065,9.25070010640934
2012-06-16 08:49:07.724626980+00:00,45.13,725.9,904.7,80.4,295.4,16.8,49.1,944.5,289.95,702.5152514796046,872.1595798258039,86.34498326318692,True,True,FPK,9.375171183793599,634,94042.32409080835,True,0.31021162243869665,5954,291.347,942.626,0.09619030393304415,0.7371535458173751,-0.010781163448100138,0.759002572401322,279.2022167340892,10.747783265910812
2010-08-24 09:29:47.827458480+00:00,48.7,684.6,854.3,89.4,304.2,17.9,44.2,951.0,291.04999999999995,657.7310579133235,873.077609059034,80.78242252277221,True,True,FPK,9.046930060786416,634,94042.32409080835,True,0.37756030951297226,4394,291.347,942.626,0.09449140579620258,0.7477022981311736,-0.010781163448100138,0.7561942937811228,278.6870544040635,12.36294559593648
2012-10-04 09:34:15.574113120+00:00,55.92,533.8,750.0,120.4,331.7,19.1,69.4,994.4,292.25,524.9119449261266,771.7358756736278,91.7658813512648,True,True,BON,15.313503121746791,213,98817.46387331044,True,0.18805840052298975,4589,293.2415,989.357,0.12293596921072451,0.8019869702727511,-0.00371211861834132,0.8032131571053276,286.5182369945222,5.731763005477774
2012-07-16 05:33:34.815677460+00:00,78.52,118.5,421.5,56.6,338.8,17.7,93.0,937.2,290.85,124.7787272541108,453.6864784416978,33.951246681846854,True,True,FPK,18.79720827745692,634,94042.32409080835,True,0.4878337276106793,5918,291.347,942.626,0.13620353225349577,0.8350395575151369,-0.010781163448100138,0.8251444388150285,289.703284976183,1.1467150238170234
2012-03-31 08:49:07.485918780+00:00,53.26,568.8,719.5,142.9,353.4,21.5,82.5,1001.8,294.65,578.5215573069478,815.4758054448348,89.57287139399563,True,True,GWC,21.113148639874858,98,100163.49097716731,True,0.31922219971642696,4937,293.759,1002.122,0.1443504680502493,0.8269527270322543,-0.0017194804187012412,0.838611323687062,291.5440939926255,3.1059060073744718
2011-08-04 06:28:10.543005120+00:00,73.17,196.1,619.8,61.7,340.4,19.5,83.1,960.3,292.65,198.3063889318667,466.4210035976218,62.595759809763166,True,True,SXF,18.798730087944318,437,96247.34687072478,True,0.4295874822190612,5624,292.2335,964.493,0.13620904561924882,0.8185314257539414,-0.007516881020392618,0.8251535524086183,289.7045585725058,2.9454414274941882
2012-07-11 05:24:11.793157860+00:00,79.43,98.6,323.4,58.0,345.2,19.6,64.7,939.8,292.75,109.75889987409272,426.1138539474589,31.03206428368888,True,True,FPK,14.727523523616526,634,94042.32409080835,True,0.38337988826815644,5728,291.347,942.626,0.1205609208100392,0.8289399915336716,-0.010781163448100138,0.7992872020989947,285.92079359726546,6.829206402734542
2010-04-11 14:42:09.940556760+00:00,49.76,669.5,823.8,143.8,293.1,19.3,13.9,968.0,292.45,625.9724982004251,819.3609377940619,97.55404806819308,True,True,SXF,3.105562018041984,437,96247.34687072478,True,0.2352015732546706,5085,292.2335,964.493,0.055362003322090576,0.7067230169658717,-0.007516881020392618,0.6915133914914157,264.1645129185972,28.285487081402778
2010-05-18 09:18:22.718568540+00:00,41.49,773.3,903.0,95.8,307.7,20.7,29.7,963.4,293.85,725.9722969703703,813.9582916521978,115.47836258093014,True,True,SXF,7.236430203164808,437,96247.34687072478,True,0.38564125361191376,4499,292.2335,964.493,0.08450917900127673,0.7278881284966929,-0.007516881020392618,0.7396936728891104,275.5071977688103,18.34280223118975
2011-05-11 10:40:07.647161100+00:00,28.64,922.7,850.1,104.4,316.4,21.0,35.2,974.2,294.15,879.9440838850468,861.5753260041214,123.29692218072783,True,True,PSU,8.736247165253507,376,96940.54751667845,True,0.30367543683470577,4979,292.508,971.264,0.09285475535033463,0.7454199026350474,-0.006490677251401261,0.7534889105941032,278.18399696728756,15.966003032712422
2011-10-12 10:12:12.775582740+00:00,53.65,574.2,754.5,123.7,340.8,21.5,59.7,984.6,294.65,574.5322810637805,822.4643087639728,86.48537747815777,True,True,BON,15.278242106673078,213,98817.46387331044,True,0.45443227091633465,4016,293.2415,989.357,0.12279435088633325,0.7974688437255016,-0.00371211861834132,0.8029790620151088,286.48286024850375,8.167139751496222
2012-04-15 14:06:31.446421020+00:00,43.27,810.4,908.9,122.5,302.2,20.4,27.2,935.0,293.54999999999995,718.9275048666566,840.6212265449602,107.60791103324424,True,True,SXF,6.505853184065306,437,96247.34687072478,True,0.15387805889672335,4822,292.2335,964.493,0.0801297565027656,0.7178042764726906,-0.007516881020392618,0.7324544874990715,274.0201009233255,19.52989907667444
2012-06-21 08:49:57.424753140+00:00,43.85,747.1,924.6,69.4,311.3,19.6,63.4,964.4,292.75,677.3998462516348,771.5309421895016,120.21910981947792,True,True,SXF,14.431607285893167,437,96247.34687072478,True,0.5101565101565102,6006,292.2335,964.493,0.11934357547248321,0.7475348185528158,-0.007516881020392618,0.7972749302560147,285.6110916964079,7.138908303592075
2011-05-05 16:53:58.367900820+00:00,67.26,345.4,719.5,83.0,313.6,20.3,38.8,1008.1,293.45,313.75857658156605,619.7186261363736,75.16875158417358,True,True,GWC,9.223282022219077,98,100163.49097716731,True,0.48051470588235295,5440,293.759,1002.122,0.0954079222245801,0.7458981308853206,-0.0017194804187012412,0.7577092954372309,278.96584761576094,14.484152384239053
2010-10-01 13:02:58.426260420+00:00,45.7,751.9,951.6,79.5,313.8,20.8,31.7,993.4,293.95,680.0422848167012,820.0256841480009,107.6889975040492,True,True,BON,7.771424923354432,213,98817.46387331044,True,0.5667511618081961,4734,293.2415,989.357,0.08757739475683891,0.7413085367789602,-0.00371211861834132,0.7447654335330547,276.51402613230664,17.43597386769335
2011-07-03 05:07:43.603819200+00:00,81.23,91.0,461.0,35.7,335.6,17.9,86.5,939.1,291.04999999999995,80.71800387881159,362.95343821590575,24.976224884200118,True,True,FPK,17.704964937964366,634,94042.32409080835,True,0.3308655032610612,5673,291.347,942.626,0.1321871470063117,0.8248812993189412,-0.010781163448100138,0.8185053540014332,288.7649288843709,2.28507111562908
2012-11-20 14:41:19.700067720+00:00,66.33,361.6,763.7,74.7,327.7,20.7,40.4,1008.0,293.85,364.0572666539044,746.2896025476581,65.20693125960275,True,True,GWC,9.84349428309287,98,100163.49097716731,True,0.4145321484579195,3826,293.759,1002.122,0.09856355073641783,0.7751996740603389,-0.0017194804187012412,0.7629255493672986,279.9103003795786,13.939699620421436
2010-03-11 13:48:47.180212200+00:00,45.65,731.3,841.6,146.0,309.4,21.8,26.8,991.9,294.95,708.2365573881754,880.4304318971209,93.52610642901016,True,True,GWC,6.985537037893724,98,100163.49097716731,True,0.4201137538779731,3868,293.759,1002.122,0.08303125335199857,0.7210520694035537,-0.0017194804187012412,0.7372506617908536,275.0121358726943,19.937864127305716
2010-03-31 17:44:34.037110740+00:00,84.1,56.0,351.0,38.4,284.6,18.4,21.5,970.5,291.54999999999995,39.88016453987078,242.9492034370156,15.323716017976231,True,True,PSU,4.541007457318204,376,96940.54751667845,True,0.2780458383594692,4974,292.508,971.264,0.0669449468889046,0.6947405257644204,-0.006490677251401261,0.7106599972073593,269.12665903166214,22.42334096833781
