ts,HE282_lw,HE283_lw,HE284_lw,HE285_lw,HE286_lw,HE287_lw,HE288_lw,HN119_lw,HN141_lw,HN151_lw,HN152_lw,HN153_lw,HN161_lw,HN162_lw,HN164_lw,HVO_lw,HVT_lw,MLO_lw,HE282_rh,HE283_rh,HE284_rh,HE285_rh,HE286_rh,HE287_rh,HE288_rh,HN119_rh,HN141_rh,HN151_rh,HN152_rh,HN153_rh,HN161_rh,HN162_rh,HN164_rh,HVO_rh,HVT_rh,MLO_rh,HE282_tmin,HE283_tmin,HE284_tmin,HE285_tmin,HE286_tmin,HE287_tmin,HN119_tmin,HN141_tmin,HN151_tmin,HN152_tmin,HN153_tmin,HN161_tmin,HN162_tmin,HN164_tmin,HVO_tmin,HVT_tmin,MLO_tmin,HE282_tmax,HE283_tmax,HE284_tmax,HE285_tmax,HE286_tmax,HE287_tmax,HN119_tmax,HN141_tmax,HN151_tmax,HN152_tmax,HN153_tmax,HN161_tmax,HN162_tmax,HN164_tmax,HVO_tmax,HVT_tmax,MLO_tmax
2011-09-30,,-14.732,,,-34.734,-24.902,,375.62,,309.37,282.69,257.31,285.23,347.96,380.3,380.88,369.45,258.81,83.485,93.388,96.759,71.211,74.369,79.083,,83.65,97.1,66.533,51.254,56.053,80.449,92.726,99.506,96.095,96.296,43.833,18.49,15.363,7.9126,21.28,19.647,16.244,15.075,,10.43,9.53,6.283,7.93,9.42,11.895,14.901,14.42,6.0,24.75,18.203,16.197,31.15,27.814,27.277,23.155,,19.07,17.26,12.02,,,15.68,18.87,17.6,12.6
2011-10-01,,-82.511,,,-18.829,-14.142,,401.95,,293.51,286.62,262.99,272.21,308.17,364.49,374.53,384.23,233.46,71.244,78.488,80.098,73.541,75.634,81.251,,89.826,98.242,59.808,28.645,37.706,56.768,76.43,92.285,95.147,99.727,,19.25,14.816,8.3086,19.96,19.51,15.006,14.985,,8.34,9.39,6.997,8.255,8.75,11.03,12.751,12.26,5.9,25.02,19.421,17.973,,27.84,,20.96,,18.83,17.19,11.91,,17.91,17.75,18.955,17.49,14.1
2011-10-02,,-91.013,,,-38.83,-34.031,,359.11,,287.81,283.6,260.22,268.39,298.64,365.53,364.32,,226.18,71.113,74.375,76.099,67.673,69.762,76.376,,76.518,82.972,35.838,13.755,12.309,43.558,65.745,93.366,92.88,,15.292,18.28,13.848,2.8935,19.9,19.738,15.227,14.515,,8.235,11.24,7.645,7.235,7.856,10.53,12.787,11.77,6.6,24.5,,,30.61,28.697,,22.99,,17.825,17.2,13.275,,,,19.259,17.98,15.3
2011-10-03,,-96.482,,,-58.015,-35.73,,355.7,,300.89,286.46,263.09,311.15,332.46,378.41,361.34,,230.6,60.5,61.673,63.481,67.459,69.037,77.046,,76.555,81.055,46.238,38.62,33.825,75.15,90.967,99.896,87.612,,14.792,19.12,13.663,6.9173,20.93,19.834,15.874,14.595,,12.36,10.04,7.05,7.6765,7.0995,10.95,12.724,11.46,8.1,25.72,21.72,20.044,31.92,29.905,,23.515,,18.975,16.02,13.44,11.355,11.95,14.22,20.161,18.89,16.0
2011-10-04,,-49.856,,,-45.751,-38.455,,366.99,,,297.68,274.77,296.47,319.14,370.5,,,237.04,76.074,83.513,87.905,62.54,70.148,71.889,,79.861,93.904,,25.345,21.516,51.06,78.475,,,,12.167,18.69,14.417,7.2873,20.87,19.34,15.373,14.63,,,9.08,6.865,6.207,7.546,10.69,13.994,13.41,9.5,23.46,18.364,18.654,32.01,29.102,27.968,23.705,,,20.62,15.97,,,13.6,18.145,16.94,17.6
2011-10-05,,-83.794,,,-40.57,-35.494,,344.56,,,274.02,249.93,269.0,326.39,375.57,,,219.07,63.306,73.158,77.605,64.589,70.856,73.663,,76.564,90.404,,18.392,17.684,66.599,92.905,,,,9.4583,18.74,13.815,4.1324,21.0,19.632,14.424,13.375,,,10.88,7.4625,6.1725,7.3025,10.52,13.395,12.4,8.9,27.04,21.079,19.41,31.09,27.933,27.794,23.25,,,17.52,,10.97,12.305,13.6,19.861,18.89,
2011-10-06,,-54.487,,,-29.881,-22.066,,369.47,,,290.56,265.0,335.35,361.39,383.43,380.78,,233.96,75.844,87.714,86.322,71.685,77.38,81.132,,82.331,96.45,,48.876,46.737,96.666,99.654,,94.26,,11.875,18.37,14.831,7.8153,21.48,20.3,15.584,14.62,,,8.95,6.0005,7.056,8.615,12.18,14.703,13.59,7.8,25.36,20.537,19.464,29.92,26.759,26.139,20.715,,,16.03,11.575,10.85,12.465,14.01,19.452,19.24,16.5
2011-10-07,,-82.495,,,-33.743,-16.236,,371.41,,,293.48,271.52,319.16,347.24,381.37,353.33,348.57,226.24,69.01,78.283,84.509,67.566,73.667,80.197,,83.77,91.17,,34.285,32.791,80.3,95.497,,92.056,94.621,19.75,18.99,15.405,7.9742,21.61,20.569,15.439,15.245,,,10.05,7.416,7.238,8.115,11.85,14.16,13.03,6.7,25.13,21.023,20.189,31.14,27.607,25.946,21.37,,,16.84,13.62,13.03,12.76,14.55,20.095,19.01,14.5
2011-10-08,,-55.018,,,-45.893,-37.718,,371.63,,,277.22,249.64,327.78,362.45,388.25,373.1,359.12,216.47,70.5,81.119,79.215,64.213,69.367,77.327,,82.183,93.388,,44.633,48.074,92.716,99.354,,89.683,90.792,24.292,19.31,15.371,7.8993,21.35,20.921,15.473,15.095,,,9.79,5.8195,7.8385,9.295,12.7,14.767,13.92,6.4,27.36,,21.848,32.39,29.623,27.627,23.76,,,16.88,13.335,11.85,15.07,15.99,21.517,20.29,14.9
2011-10-09,,-21.797,,,-47.818,-40.917,,359.78,,,278.01,254.13,283.97,327.82,372.49,364.56,347.74,214.74,82.269,90.772,91.127,62.656,70.756,74.425,,81.006,88.242,,24.263,26.603,64.926,84.628,,95.744,96.872,16.333,18.28,14.333,7.0273,21.4,19.175,14.175,14.415,,,9.3,6.002,7.0435,7.0885,10.92,14.296,12.82,6.2,,18.793,18.685,31.42,28.058,27.018,22.505,,,16.86,13.66,12.15,10.995,13.38,19.84,18.3,14.2
2011-10-10,,-8.2058,,,-46.383,-40.669,,355.99,,275.31,266.01,241.01,283.97,330.36,368.68,373.55,362.09,210.9,82.379,92.253,89.091,58.607,69.893,69.656,,74.905,88.658,37.967,17.84,18.779,75.838,95.8,,94.793,95.771,16.75,17.54,14.051,7.1838,20.95,20.235,14.493,13.53,,9.395,10.14,7.7345,6.077,7.105,10.74,14.295,13.02,5.6,23.63,,18.566,31.89,27.843,28.082,22.74,,,17.79,12.905,,,13.12,18.587,,13.7
2011-10-11,,-19.651,,,-35.813,-31.245,,354.33,,302.46,277.09,249.65,279.12,335.28,358.23,358.73,346.92,234.14,79.306,87.707,89.619,63.145,72.973,73.36,,77.171,89.841,66.863,28.098,18.037,58.245,96.055,,90.284,90.581,,16.72,12.736,5.9599,19.98,19.612,14.39,13.895,,6.5365,6.941,6.7365,6.328,5.378,9.38,12.875,11.73,3.5,,18.941,18.465,31.76,26.843,27.357,22.03,,14.845,16.77,12.95,14.725,,16.72,19.819,19.0,10.9
2011-10-12,,-38.216,,,-23.124,-23.029,,357.34,,309.53,285.44,250.07,316.28,343.0,362.42,358.5,359.58,232.49,74.907,84.951,91.362,63.093,79.724,77.427,,73.604,93.162,78.554,51.019,27.245,74.74,93.596,,93.434,94.689,,17.0,13.857,6.171,20.67,19.292,14.837,14.055,,5.476,6.809,4.6465,6.3805,7.357,10.22,13.327,12.23,3.1,24.47,18.467,17.385,30.17,26.271,26.736,21.83,,13.425,13.86,12.11,,,13.98,18.177,17.26,10.4
2011-10-13,,-19.124,,,-36.51,-36.671,,346.83,,286.86,276.18,254.24,306.49,329.06,368.26,359.67,341.61,234.58,74.301,86.764,90.36,62.118,74.726,74.51,,72.835,92.858,58.133,36.68,21.844,64.988,82.428,,91.317,92.189,32.75,17.7,13.81,6.8285,20.57,18.277,13.892,13.81,,6.0945,8.28,6.4745,7.1105,7.3905,10.25,13.402,12.33,3.9,24.85,18.429,17.572,32.14,27.496,27.274,22.4,,15.425,15.46,12.68,,,13.08,18.892,17.65,11.4
2011-10-14,,-30.54,,,-54.677,-48.577,,348.41,,308.91,298.49,284.0,319.97,338.18,359.59,338.11,329.48,216.25,77.952,81.449,83.656,55.603,68.397,65.744,,78.165,90.658,73.683,73.973,77.381,92.692,95.788,,90.688,89.063,25.083,16.63,13.563,4.9127,21.08,19.752,14.525,14.305,,8.7,6.054,3.8035,5.429,7.282,10.67,13.254,12.35,4.0,23.08,18.089,17.944,32.51,28.443,28.354,22.32,,15.615,13.28,8.435,,,13.44,17.855,16.19,12.2
2011-10-15,,-2.1533,,,-40.311,-36.354,,361.09,,302.38,284.22,263.78,310.85,349.77,373.7,382.53,367.6,239.44,85.924,93.552,97.062,54.562,72.794,66.305,,79.4,98.775,85.438,74.44,70.136,89.421,99.467,,98.494,98.906,59.083,17.62,13.417,10.627,22.72,19.988,15.548,14.87,,7.362,7.186,4.655,6.0425,6.932,10.46,13.811,12.59,3.2,23.21,15.646,14.138,31.94,27.223,27.01,22.815,,14.78,12.88,9.365,,,12.95,16.219,15.23,10.5
2011-10-16,,-8.8077,,,-49.204,-44.34,,343.84,,274.24,258.83,235.27,254.49,320.15,363.74,378.07,372.99,204.2,82.64,93.873,96.314,59.022,71.528,66.473,,73.358,96.075,65.813,26.809,20.64,50.117,93.673,,98.496,99.482,24.417,16.7,12.838,5.9853,20.58,18.85,14.45,13.58,,4.6415,7.583,4.689,5.8005,6.818,10.06,13.263,12.07,1.5,22.83,16.657,16.477,31.18,27.832,28.146,21.955,,14.33,14.81,12.51,,,13.48,16.721,15.4,11.0
2011-10-17,,-41.645,,,-38.245,-32.856,,352.16,,300.21,262.71,233.17,280.19,353.63,377.35,362.77,358.94,208.72,73.968,90.894,93.9,63.638,71.978,73.115,,74.172,95.354,70.896,29.823,19.784,58.245,99.158,,94.544,95.711,33.625,16.77,12.681,5.8164,20.02,19.457,14.744,13.45,,4.782,8.19,5.532,6.907,7.069,9.87,12.275,11.34,2.9,23.75,16.472,16.112,30.93,26.546,25.655,20.1,,13.635,15.03,12.785,,,14.48,17.992,16.92,11.0
2011-10-18,,-50.357,,,-47.858,-36.284,,346.8,,289.26,263.66,237.91,297.64,350.36,369.95,361.41,369.12,210.82,69.154,85.347,89.189,65.37,73.217,76.206,,71.692,93.942,70.588,34.702,27.895,51.66,89.654,,92.394,91.915,30.333,16.8,12.708,4.9364,20.61,18.721,15.317,13.75,,3.9625,7.45,4.1395,7.8395,6.7715,8.78,11.658,12.12,3.1,24.54,19.038,17.906,32.15,27.906,25.388,20.16,,12.835,14.35,11.23,,,16.19,19.572,18.0,10.0
2011-10-19,,-85.113,,,-49.442,-42.638,,346.09,,284.92,267.22,244.69,272.82,318.73,336.26,332.99,317.38,218.2,67.538,78.912,85.957,60.193,72.705,68.674,,73.107,94.187,68.029,31.592,19.51,67.207,82.841,94.662,88.209,87.605,18.875,16.77,12.85,4.9113,19.5,18.268,13.238,13.76,,4.11,7.703,3.965,6.6685,7.13,9.26,11.673,11.64,3.1,24.8,18.13,17.126,30.92,27.268,26.413,21.55,,14.095,13.6,12.03,,,14.26,18.729,18.04,11.9
2011-10-20,,-85.69,,,-44.066,-36.666,,359.41,,294.89,277.51,251.06,320.61,364.6,371.79,348.58,333.6,226.14,65.227,70.58,81.244,58.644,66.021,66.562,,79.171,91.358,74.892,39.03,19.072,95.632,99.917,100.0,87.001,88.72,13.333,17.45,13.615,5.4,19.41,18.747,14.23,13.495,,5.415,8.5,6.827,5.9975,5.4645,9.91,12.624,11.59,8.0,24.95,20.151,18.163,30.79,28.023,27.028,20.08,,13.895,14.17,14.015,,,12.59,18.496,17.41,16.4
2011-10-21,,-60.241,,,-39.392,-36.171,,374.93,,323.24,297.06,255.37,353.38,360.99,375.8,362.01,363.0,226.07,68.219,80.161,87.585,63.011,70.232,69.673,,81.177,93.662,90.925,54.223,20.943,99.983,100.0,100.0,91.433,91.152,29.917,18.59,13.911,6.6786,19.87,19.105,14.534,14.635,,5.4575,7.46,5.8305,6.4615,7.591,10.01,11.76,11.63,7.1,24.2,18.8,16.349,30.42,27.437,24.355,19.785,,12.675,15.64,14.465,,,12.64,18.715,17.99,13.7
2011-10-22,,-66.945,,,-43.869,-34.772,,356.57,,309.98,293.77,247.92,362.78,362.5,380.4,367.78,353.59,239.53,75.278,81.409,90.07,67.437,71.16,77.035,,74.822,92.308,87.279,77.763,42.879,96.496,100.0,100.0,95.053,95.462,,18.3,14.248,5.2559,20.2,18.376,13.44,15.07,,5.9285,6.177,5.1575,5.7215,8.007,10.98,12.691,12.2,6.1,24.76,19.967,18.67,31.03,26.969,26.785,22.27,,13.58,11.25,14.42,,,13.38,18.78,18.08,11.6
2011-10-23,,-71.904,,,-41.935,-33.65,,355.03,,296.63,286.46,243.27,336.06,365.65,383.37,371.04,364.32,249.81,70.61,80.658,89.818,67.512,68.178,74.732,,74.375,89.483,70.033,63.209,50.0,89.203,99.788,100.0,95.456,96.109,,18.31,14.272,8.1436,20.29,18.373,14.721,15.03,,6.669,7.231,5.248,6.9145,8.665,11.76,12.975,12.42,4.5,24.87,20.396,18.715,31.38,28.95,26.369,22.645,,15.25,12.05,12.97,,,14.43,18.887,18.08,10.6
2011-10-24,,-67.557,,,-44.365,-28.548,,374.34,,308.05,274.56,243.45,324.29,346.34,374.56,370.38,368.43,214.75,66.619,77.645,89.472,67.794,73.31,81.444,,80.611,86.429,76.046,53.976,43.69,88.719,98.962,100.0,95.171,96.553,24.125,18.56,14.875,5.6407,20.78,18.857,14.774,14.615,,6.2815,6.374,4.5755,7.055,5.9895,10.15,13.794,12.72,4.8,26.15,21.127,17.928,30.1,27.809,24.706,21.27,,15.165,16.51,12.385,,,13.93,18.335,16.61,13.1
2011-10-25,,-36.551,,,-57.679,-32.99,,357.02,,295.21,281.04,255.17,296.7,,369.88,384.0,376.54,221.9,75.787,86.79,95.238,63.651,65.915,72.77,,78.803,85.636,77.521,29.097,9.4227,60.679,,100.0,97.213,98.221,27.5,18.09,13.802,8.3798,21.88,20.596,15.178,14.76,,5.4005,8.85,7.1855,6.3545,,10.7,14.135,12.92,6.8,24.3,18.612,16.133,31.25,29.691,27.35,21.145,,13.51,18.44,16.43,,,13.25,18.401,17.17,15.7
2011-10-26,,-55.589,,,-16.294,-24.364,,353.0,,292.39,267.2,244.93,252.34,,377.04,376.02,375.63,223.46,75.175,85.704,91.729,69.669,78.699,81.174,,75.556,91.317,63.883,16.539,7.8209,23.553,,100.0,96.683,97.806,,18.36,13.712,5.1566,20.9,19.289,15.429,14.22,,4.1585,10.11,8.745,9.28,,10.68,13.352,12.28,5.1,23.97,18.202,16.361,30.41,26.961,26.648,21.025,,14.51,18.31,14.795,,,13.26,18.083,16.96,13.1
2011-10-27,,-68.527,,,-24.034,-31.682,,355.47,,299.61,284.25,266.63,278.06,313.23,364.87,350.25,338.36,230.89,68.752,80.904,90.993,70.054,73.809,76.243,,78.513,94.679,78.129,22.98,9.685,55.369,84.997,98.442,92.389,93.387,23.333,17.34,12.812,5.9139,19.6,18.353,15.901,13.42,,3.7955,9.31,7.059,6.9315,6.74,9.81,12.806,11.44,4.5,23.98,18.225,16.781,30.93,29.005,26.544,20.275,,13.685,15.23,13.165,,,15.4,18.177,16.87,11.9
2011-10-28,,-67.204,,,-37.371,-30.145,,353.1,,296.5,284.05,265.59,286.77,347.7,364.49,341.67,325.16,256.17,70.317,81.686,86.179,64.243,77.022,76.537,,80.487,90.071,70.254,31.722,16.615,84.195,99.858,99.86,89.791,90.04,,17.49,13.306,3.035,20.74,19.161,14.248,13.65,,5.5715,7.483,4.382,5.8525,6.986,10.39,12.191,11.27,2.5,24.19,17.897,16.802,30.26,26.127,25.134,20.1,,13.705,13.73,10.955,,,12.05,17.885,16.49,10.4
2011-10-29,,-62.472,,,-54.78,-39.941,,368.21,,300.02,284.66,268.23,327.23,348.34,372.07,346.78,336.4,222.81,74.126,81.828,81.913,63.867,68.344,69.39,,79.211,85.554,78.05,74.255,75.623,94.46,99.858,99.985,87.859,85.275,,16.96,12.707,3.0381,18.31,18.578,12.733,12.995,,5.0025,6.169,3.6175,6.061,6.666,9.99,11.967,11.93,0.7,25.68,21.173,19.867,30.29,27.981,27.578,21.75,,13.43,12.23,7.7945,,,14.91,21.047,19.77,9.4
2011-10-30,,-91.946,,,-55.71,-44.126,,360.39,,290.81,275.97,250.35,306.66,321.59,345.62,329.96,318.55,225.56,74.061,80.084,89.699,59.269,65.814,68.64,,81.229,89.817,77.079,67.025,68.864,94.017,97.204,96.9,88.281,86.996,42.25,16.36,13.291,4.8287,20.35,19.301,13.529,13.27,,7.6745,4.788,3.492,6.1765,7.051,10.28,12.467,11.86,0.6,23.79,17.743,17.771,30.69,28.154,27.236,21.595,,14.5,13.97,8.19,,,13.99,18.573,17.95,8.0
2011-10-31,,-36.155,,,-51.04,-38.06,,383.8,,348.27,330.47,317.28,365.16,345.89,382.55,362.25,353.52,251.59,81.781,85.974,89.353,66.125,68.812,74.001,,86.76,94.929,91.121,89.078,90.697,97.387,96.783,98.89,89.298,91.455,55.875,17.28,14.185,6.7822,21.03,19.957,15.326,14.365,,7.6335,7.164,4.122,7.111,8.51,10.82,13.666,12.83,1.5,24.43,19.528,19.053,30.19,28.899,26.335,20.625,,13.175,11.64,8.65,,,17.49,19.689,18.61,8.1
2011-11-01,,-21.711,,,-49.698,-29.594,,380.66,,343.98,311.73,307.55,359.21,354.46,378.23,376.2,373.57,285.88,85.189,85.124,90.999,68.038,68.375,73.07,,87.764,91.358,85.017,85.833,94.554,97.508,98.063,99.89,93.126,97.27,,17.39,14.376,7.6064,21.06,19.235,15.752,14.76,,7.148,6.385,3.5715,6.916,8.6,10.62,14.527,13.69,0.8,23.08,18.746,15.393,,27.905,,20.235,,13.975,11.46,6.411,,12.75,13.89,18.356,15.95,5.9
2011-11-02,,-19.208,,,-28.095,-16.737,,381.23,,337.91,330.71,322.25,357.24,362.35,379.74,374.46,366.76,295.37,82.508,87.345,92.325,67.241,72.451,76.47,,83.753,88.142,86.825,91.04,97.65,100.0,100.0,100.0,94.525,96.227,75.75,17.75,14.467,10.189,22.32,20.392,17.136,14.615,,9.94,7.28,4.171,7.219,8.8,12.02,14.257,13.61,2.6,24.37,,,30.67,27.29,,20.165,,14.43,11.94,7.1095,,,,18.901,17.55,8.7
2011-11-03,,-34.222,,,-29.872,-26.56,,375.5,,322.3,310.79,295.74,353.11,362.59,378.28,371.08,365.54,279.58,82.037,87.245,93.463,59.913,75.888,74.812,,84.349,87.375,85.092,85.434,90.605,100.0,100.0,100.0,96.616,98.087,72.542,17.85,14.604,10.098,23.31,20.671,16.643,14.785,,9.82,7.048,4.0005,6.8215,8.19,11.64,14.325,13.2,2.4,22.3,18.887,16.962,30.68,27.604,,21.195,,13.485,12.33,8.02,9.57,11.54,13.55,17.739,16.25,8.3
2011-11-04,,-45.34,,,-27.116,-39.247,,359.22,,310.03,302.6,285.4,339.89,355.7,377.86,370.21,359.84,273.81,76.849,83.05,91.545,60.079,80.199,67.163,,83.742,87.318,69.304,71.091,78.333,96.716,99.95,100.0,95.515,96.154,,16.94,12.726,9.1162,22.57,20.04,16.01,14.815,,8.88,6.496,3.683,5.5475,7.149,11.08,13.761,12.41,1.8,22.45,18.088,15.891,31.08,27.587,27.07,21.86,,15.515,12.8,9.455,,,13.32,16.721,15.66,7.8
2011-11-05,,-36.997,,,-24.534,-19.39,,369.59,,326.3,309.07,288.65,344.15,359.95,375.98,382.71,380.26,258.95,79.563,89.853,95.845,67.67,78.32,80.641,,81.096,91.875,64.292,52.417,59.247,93.633,100.0,100.0,98.89,99.825,45.208,18.35,14.178,10.263,22.0,20.074,16.129,14.76,,8.595,7.042,3.6155,7.272,8.08,10.41,13.823,12.55,2.7,23.31,18.23,15.745,30.12,26.538,25.91,21.26,,16.985,14.34,,9.3,11.1,12.43,16.407,14.81,
2011-11-06,,-61.039,,,-37.464,-25.735,,368.39,,311.22,301.81,281.43,308.34,336.69,371.82,354.66,347.31,264.36,70.66,76.436,82.398,70.14,74.491,82.145,,79.011,89.325,23.992,25.669,29.319,78.028,94.888,99.717,91.676,92.891,,17.78,14.297,6.622,20.64,20.413,15.206,14.765,,11.87,9.61,5.9665,6.4935,7.142,9.76,13.004,12.47,,23.35,18.27,16.082,30.19,27.957,26.346,21.515,,18.875,15.04,11.415,10.71,11.38,13.57,17.673,15.76,
2011-11-07,,-32.03,,,-34.429,-29.163,,365.29,,320.94,314.23,295.55,325.73,344.21,372.23,379.07,369.89,247.3,80.75,86.718,92.186,66.179,77.432,81.78,,80.546,90.93,33.213,28.77,34.66,73.396,91.82,100.0,95.214,95.855,36.0,18.19,14.006,6.9674,20.31,19.589,13.868,15.085,,12.525,9.4,6.1585,6.569,6.575,10.44,12.944,12.45,4.0,22.49,17.375,15.716,29.33,25.459,24.93,21.595,,17.85,16.14,10.81,10.205,10.91,12.97,16.67,15.41,10.9
2011-11-08,,-9.3517,,,-39.945,-32.897,,346.47,,307.51,289.82,266.59,312.55,341.98,368.86,370.18,358.32,262.06,85.908,91.223,94.285,62.222,72.411,76.107,,78.908,90.042,58.817,49.245,56.198,77.086,91.303,99.55,95.833,95.565,48.208,17.05,13.659,6.4991,21.3,20.2,15.466,13.32,,9.22,6.864,4.126,6.3675,7.136,10.14,13.634,12.43,2.7,21.22,,16.442,31.77,28.543,26.87,21.585,,15.815,15.07,9.935,12.82,15.76,13.87,18.207,17.61,9.9
2011-11-09,,-1.9837,,,-48.915,-39.753,,343.1,,291.46,281.72,259.4,326.02,348.96,366.6,385.59,379.02,254.27,90.99,95.251,97.338,57.48,68.772,71.096,,78.793,88.354,74.254,61.567,54.719,99.975,100.0,100.0,98.98,99.604,69.917,17.22,13.871,8.3549,19.73,18.909,13.564,13.75,,7.974,5.4695,2.907,4.2165,6.212,10.16,13.872,12.66,0.7,,15.326,13.877,30.05,27.595,26.728,21.935,,12.9,13.38,9.5,7.4785,9.11,11.96,15.748,14.52,7.0
2011-11-10,,-20.779,,,-47.677,-43.301,,345.23,,310.72,300.68,284.33,336.2,354.59,368.27,366.71,356.88,224.06,82.75,90.099,93.206,59.433,72.475,70.735,,75.725,82.577,84.629,76.203,71.854,100.0,100.0,100.0,96.139,96.723,,17.08,13.1,7.7687,20.85,19.113,13.762,13.185,,7.703,4.9785,3.04,4.865,6.64,9.99,13.254,12.05,1.7,23.04,,15.67,30.23,26.537,26.362,21.3,,,8.495,6.2305,,,12.13,16.648,,8.2
2011-11-11,,-6.4328,,,-45.556,-37.618,,345.65,,307.2,290.77,265.94,313.04,353.11,370.77,375.45,366.46,252.33,90.051,93.251,96.884,60.837,72.571,73.387,,79.645,85.754,84.967,61.527,55.062,90.385,100.0,100.0,97.377,98.099,55.0,16.36,12.773,8.1221,20.17,18.024,13.421,12.985,,6.7665,6.2565,3.2025,6.1105,7.054,10.29,12.166,10.58,2.1,,15.255,13.642,29.81,26.413,26.258,20.35,,14.12,14.685,9.13,8.885,,12.19,16.005,15.07,9.2
2011-11-12,,,,,-50.243,-41.751,,345.28,,323.79,294.26,264.06,358.45,345.77,371.12,385.9,379.56,240.91,88.317,95.689,97.864,64.729,71.57,71.915,,79.1,90.433,90.854,84.341,68.025,95.187,98.358,100.0,99.844,99.854,,17.27,13.235,7.0826,20.21,18.473,14.259,12.915,,6.3285,5.5715,2.819,6.535,6.704,9.65,13.608,12.51,0.1,19.79,16.075,14.732,30.37,27.154,26.731,20.255,,12.32,10.855,8.605,,,12.64,15.714,14.67,7.6
2011-11-13,,,,,-59.852,-41.73,,334.77,,281.0,262.17,234.58,296.31,308.28,368.13,355.62,348.98,242.26,80.387,88.13,93.123,69.192,71.729,72.984,,71.419,83.018,70.958,45.157,28.23,66.86,77.373,100.0,96.297,94.696,,16.31,13.359,5.0843,18.9,18.757,13.315,12.93,,3.936,5.754,4.168,6.899,7.838,7.76,11.91,11.72,-0.7,22.93,17.873,17.287,31.1,28.921,26.62,21.185,,13.62,13.12,10.995,,,15.33,17.995,17.05,7.3
2011-11-14,,,,,-46.621,-41.428,,338.63,,277.36,271.32,244.43,261.09,283.64,363.32,378.73,370.59,246.04,79.748,86.002,87.01,68.278,72.89,74.3,,70.373,80.008,53.4,47.756,48.963,32.735,36.811,98.627,96.218,96.535,,17.91,12.847,5.287,19.39,18.657,13.651,13.975,,6.4275,7.0145,3.8155,9.785,9.75,10.36,13.614,12.83,0.3,23.78,18.283,18.462,30.68,27.196,26.345,21.23,,15.97,13.19,10.175,,,16.09,18.705,17.75,8.0
2011-11-15,,,,,-53.777,-39.245,,348.05,,281.95,273.87,256.33,265.22,285.64,369.31,369.13,370.22,258.31,76.856,80.234,81.921,69.502,70.458,76.313,,77.648,86.748,43.9,58.566,71.532,38.158,48.944,98.583,96.714,97.549,,17.71,14.586,6.7994,19.58,18.649,13.853,14.235,,7.955,4.8925,2.46,8.315,9.21,10.64,13.187,12.74,0.3,23.67,19.69,19.092,30.42,28.689,26.299,20.745,,15.72,12.67,8.472,,,16.76,18.168,17.01,7.0
2011-11-16,,,,,-43.433,-34.658,,357.83,,310.49,300.82,280.25,294.74,315.04,365.29,359.6,353.07,279.33,74.796,68.56,77.837,66.836,73.473,76.255,,78.848,87.434,53.125,61.628,70.953,55.247,61.684,96.733,94.408,94.577,72.75,17.03,15.277,4.6295,19.87,18.863,14.539,14.59,,9.195,7.413,3.918,8.555,8.83,10.27,12.892,12.55,-0.1,23.82,21.232,19.956,29.68,27.781,25.884,20.935,,15.86,12.85,8.61,,,15.39,18.59,17.9,6.5
2011-11-17,,,,,-36.997,-24.563,,366.36,,316.52,304.54,287.6,324.9,331.64,379.49,384.39,380.21,313.24,84.998,83.291,85.078,69.485,75.179,76.039,,83.219,80.991,51.329,58.676,69.174,73.708,85.378,100.0,97.809,98.9,78.667,18.35,14.768,10.116,21.94,19.956,16.681,14.73,,10.97,7.595,4.374,7.5385,8.64,11.48,15.149,13.87,3.0,22.91,19.296,17.913,28.93,27.365,25.013,20.165,,16.805,13.21,8.615,,,13.19,18.04,16.56,6.8
2011-11-18,,,,,-30.252,-23.23,,372.25,,335.64,326.49,314.27,343.1,354.62,376.03,384.55,377.57,320.06,83.827,88.53,89.322,62.1,73.136,74.077,,81.395,90.729,63.321,55.98,65.533,85.706,98.192,100.0,98.092,98.799,81.625,18.41,14.474,9.8075,22.93,20.868,17.792,14.615,,10.705,8.1,5.0685,6.956,6.467,10.43,14.482,13.41,4.2,22.99,18.027,15.848,31.25,26.848,25.544,21.765,,14.825,13.44,11.01,,,13.24,17.361,15.99,6.6
2011-11-19,,,,,-25.412,-18.073,,365.35,,321.18,314.24,304.88,330.55,352.98,368.46,382.08,376.18,326.08,84.548,89.786,95.549,59.629,75.297,78.187,,79.93,84.192,64.537,67.126,73.335,83.497,99.242,100.0,98.219,99.001,91.583,17.58,13.747,9.0114,23.04,20.399,16.497,14.0,,8.865,6.451,3.687,6.0415,5.731,10.33,13.672,12.57,4.0,19.73,16.46,14.286,29.68,26.781,24.25,20.45,,14.945,12.24,8.725,,,12.34,16.045,15.07,7.6
2011-11-20,,,,,-33.185,-26.935,,360.64,,316.28,311.21,299.29,347.67,358.06,374.11,379.47,372.44,286.93,85.936,91.093,96.406,64.62,75.371,76.913,,77.097,89.301,76.288,77.678,78.399,97.8,100.0,100.0,98.544,99.153,83.75,16.76,13.286,8.9585,20.77,19.641,15.3,13.775,,9.575,6.4115,3.3055,5.169,6.422,10.28,13.174,11.96,3.2,20.87,16.475,13.121,28.67,28.351,25.531,20.96,,12.055,11.96,7.4765,,,12.66,15.371,14.29,8.0
